* Measurement data measured by REW V5.20.3
* Source: Trace Arithmetic result A / B
* Format: Trace Arithmetic result A / B
* Dated: Oct 14, 2021 5:19:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Excess phase copy of Vector average Cal file effects included No LF tail No HF tail
* Measurement: Vector average-EP
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
17787.232422 0.010 -1.0632
17787.597656 0.010 -1.0632
17787.962891 0.010 -1.0632
17788.330078 0.010 -1.0632
17788.697266 0.010 -1.0631
17789.062500 0.010 -1.0631
17789.427734 0.010 -1.0631
17789.794922 0.010 -1.0631
17790.162109 0.010 -1.0631
17790.527344 0.010 -1.0631
17790.892578 0.010 -1.0631
17791.259766 0.010 -1.0631
17791.626953 0.010 -1.0631
17791.992188 0.010 -1.0631
17792.357422 0.010 -1.0631
17792.724609 0.010 -1.0631
17793.091797 0.010 -1.0631
17793.457031 0.010 -1.0630
17793.822266 0.010 -1.0630
17794.189453 0.010 -1.0630
17794.556641 0.010 -1.0630
17794.921875 0.010 -1.0630
17795.287109 0.010 -1.0630
17795.654297 0.010 -1.0630
17796.021484 0.010 -1.0630
17796.386719 0.010 -1.0629
17796.751953 0.010 -1.0629
17797.119141 0.010 -1.0629
17797.486328 0.010 -1.0629
17797.851562 0.010 -1.0629
17798.216797 0.010 -1.0629
17798.583984 0.010 -1.0628
17798.951172 0.010 -1.0628
17799.316406 0.010 -1.0628
17799.681641 0.010 -1.0628
17800.048828 0.010 -1.0628
17800.416016 0.010 -1.0628
17800.781250 0.010 -1.0627
17801.146484 0.010 -1.0627
17801.513672 0.010 -1.0627
17801.880859 0.010 -1.0627
17802.246094 0.010 -1.0627
17802.611328 0.010 -1.0627
17802.978516 0.010 -1.0627
17803.345703 0.010 -1.0627
17803.710938 0.010 -1.0626
17804.076172 0.010 -1.0626
17804.443359 0.010 -1.0626
17804.810547 0.010 -1.0626
17805.175781 0.010 -1.0626
17805.541016 0.010 -1.0626
17805.908203 0.010 -1.0626
17806.275391 0.010 -1.0626
17806.640625 0.010 -1.0626
17807.005859 0.010 -1.0626
17807.373047 0.010 -1.0626
17807.740234 0.010 -1.0626
17808.105469 0.010 -1.0625
17808.470703 0.010 -1.0625
17808.837891 0.010 -1.0625
17809.205078 0.010 -1.0625
17809.570312 0.010 -1.0625
17809.935547 0.010 -1.0625
17810.302734 0.010 -1.0625
17810.669922 0.010 -1.0625
17811.035156 0.010 -1.0625
17811.400391 0.010 -1.0625
17811.767578 0.010 -1.0625
17812.134766 0.010 -1.0624
17812.500000 0.010 -1.0624
17812.865234 0.010 -1.0624
17813.232422 0.010 -1.0624
17813.599609 0.010 -1.0624
17813.964844 0.010 -1.0624
17814.330078 0.010 -1.0624
17814.697266 0.010 -1.0623
17815.064453 0.010 -1.0623
17815.429688 0.010 -1.0623
17815.794922 0.010 -1.0623
17816.162109 0.010 -1.0623
17816.529297 0.010 -1.0623
17816.894531 0.010 -1.0623
17817.259766 0.010 -1.0623
17817.626953 0.010 -1.0623
17817.994141 0.010 -1.0623
17818.359375 0.010 -1.0622
17818.724609 0.010 -1.0622
17819.091797 0.010 -1.0622
17819.458984 0.010 -1.0622
17819.824219 0.010 -1.0622
17820.189453 0.010 -1.0622
17820.556641 0.010 -1.0622
17820.923828 0.010 -1.0622
17821.289062 0.010 -1.0622
17821.654297 0.010 -1.0622
17822.021484 0.010 -1.0621
17822.388672 0.010 -1.0621
17822.753906 0.010 -1.0621
17823.119141 0.010 -1.0621
17823.486328 0.010 -1.0621
17823.853516 0.010 -1.0621
17824.218750 0.010 -1.0621
17824.583984 0.010 -1.0621
17824.951172 0.010 -1.0621
17825.318359 0.010 -1.0621
17825.683594 0.010 -1.0620
17826.048828 0.010 -1.0620
17826.416016 0.010 -1.0620
17826.783203 0.010 -1.0620
17827.148438 0.010 -1.0620
17827.513672 0.010 -1.0620
17827.880859 0.010 -1.0620
17828.248047 0.010 -1.0620
17828.613281 0.010 -1.0619
17828.978516 0.010 -1.0619
17829.345703 0.010 -1.0619
17829.712891 0.010 -1.0619
17830.078125 0.010 -1.0619
17830.443359 0.010 -1.0619
17830.810547 0.010 -1.0619
17831.177734 0.010 -1.0619
17831.542969 0.010 -1.0619
17831.908203 0.010 -1.0618
17832.275391 0.010 -1.0618
17832.642578 0.010 -1.0618
17833.007812 0.010 -1.0618
17833.373047 0.010 -1.0618
17833.740234 0.010 -1.0618
17834.107422 0.010 -1.0618
17834.472656 0.010 -1.0618
17834.837891 0.010 -1.0618
17835.205078 0.010 -1.0618
17835.572266 0.010 -1.0618
17835.937500 0.010 -1.0617
17836.302734 0.010 -1.0617
17836.669922 0.010 -1.0617
17837.037109 0.010 -1.0617
17837.402344 0.010 -1.0617
17837.767578 0.010 -1.0617
17838.134766 0.010 -1.0617
17838.501953 0.010 -1.0617
17838.867188 0.010 -1.0617
17839.232422 0.010 -1.0617
17839.599609 0.010 -1.0617
17839.966797 0.010 -1.0616
17840.332031 0.010 -1.0616
17840.697266 0.010 -1.0616
17841.064453 0.010 -1.0616
17841.431641 0.010 -1.0616
17841.796875 0.010 -1.0616
17842.162109 0.010 -1.0616
17842.529297 0.010 -1.0615
17842.896484 0.010 -1.0615
17843.261719 0.010 -1.0615
17843.626953 0.010 -1.0615
17843.994141 0.010 -1.0615
17844.361328 0.010 -1.0615
17844.726562 0.010 -1.0615
17845.091797 0.010 -1.0614
17845.458984 0.010 -1.0614
17845.826172 0.010 -1.0614
17846.191406 0.010 -1.0614
17846.556641 0.010 -1.0614
17846.923828 0.010 -1.0614
17847.291016 0.010 -1.0614
17847.656250 0.010 -1.0614
17848.021484 0.010 -1.0613
17848.388672 0.010 -1.0613
17848.755859 0.010 -1.0613
17849.121094 0.010 -1.0613
17849.486328 0.010 -1.0613
17849.853516 0.010 -1.0613
17850.220703 0.010 -1.0613
17850.585938 0.010 -1.0613
17850.951172 0.010 -1.0613
17851.318359 0.010 -1.0613
17851.685547 0.010 -1.0613
17852.050781 0.010 -1.0613
17852.416016 0.010 -1.0613
17852.783203 0.010 -1.0613
17853.150391 0.010 -1.0612
17853.515625 0.010 -1.0612
17853.880859 0.010 -1.0612
17854.248047 0.010 -1.0612
17854.615234 0.010 -1.0612
17854.980469 0.010 -1.0612
17855.345703 0.010 -1.0612
17855.712891 0.010 -1.0612
17856.080078 0.010 -1.0612
17856.445312 0.010 -1.0611
17856.810547 0.010 -1.0611
17857.177734 0.010 -1.0611
17857.544922 0.010 -1.0611
17857.910156 0.010 -1.0611
17858.275391 0.010 -1.0611
17858.642578 0.010 -1.0611
17859.009766 0.010 -1.0611
17859.375000 0.010 -1.0610
17859.740234 0.010 -1.0610
17860.107422 0.010 -1.0610
17860.474609 0.010 -1.0610
17860.839844 0.010 -1.0610
17861.205078 0.010 -1.0610
17861.572266 0.010 -1.0610
17861.939453 0.010 -1.0610
17862.304688 0.010 -1.0610
17862.669922 0.010 -1.0610
17863.037109 0.010 -1.0610
17863.404297 0.010 -1.0610
17863.769531 0.010 -1.0610
17864.134766 0.010 -1.0609
17864.501953 0.010 -1.0610
17864.869141 0.010 -1.0610
17865.234375 0.010 -1.0609
17865.599609 0.010 -1.0609
17865.966797 0.010 -1.0609
17866.333984 0.010 -1.0609
17866.699219 0.010 -1.0609
17867.064453 0.010 -1.0609
17867.431641 0.010 -1.0609
17867.798828 0.010 -1.0608
17868.164062 0.010 -1.0608
17868.529297 0.010 -1.0608
17868.896484 0.010 -1.0608
17869.263672 0.010 -1.0608
17869.628906 0.010 -1.0608
17869.994141 0.010 -1.0608
17870.361328 0.010 -1.0607
17870.728516 0.010 -1.0607
17871.093750 0.010 -1.0607
17871.458984 0.010 -1.0607
17871.826172 0.010 -1.0607
17872.193359 0.010 -1.0607
17872.558594 0.010 -1.0607
17872.923828 0.010 -1.0607
17873.291016 0.010 -1.0607
17873.658203 0.010 -1.0607
17874.023438 0.010 -1.0607
17874.388672 0.010 -1.0607
17874.755859 0.010 -1.0606
17875.123047 0.010 -1.0606
17875.488281 0.010 -1.0606
17875.853516 0.010 -1.0606
17876.220703 0.010 -1.0606
17876.587891 0.010 -1.0606
17876.953125 0.010 -1.0606
17877.318359 0.010 -1.0606
17877.685547 0.010 -1.0606
17878.052734 0.010 -1.0606
17878.417969 0.010 -1.0606
17878.783203 0.010 -1.0606
17879.150391 0.010 -1.0606
17879.517578 0.010 -1.0606
17879.882812 0.010 -1.0605
17880.248047 0.010 -1.0605
17880.615234 0.010 -1.0605
17880.982422 0.010 -1.0605
17881.347656 0.010 -1.0605
17881.712891 0.010 -1.0605
17882.080078 0.010 -1.0605
17882.447266 0.010 -1.0605
17882.812500 0.010 -1.0604
17883.177734 0.010 -1.0604
17883.544922 0.010 -1.0604
17883.912109 0.010 -1.0604
17884.277344 0.010 -1.0604
17884.642578 0.010 -1.0604
17885.009766 0.010 -1.0604
17885.376953 0.010 -1.0604
17885.742188 0.010 -1.0604
17886.107422 0.010 -1.0604
17886.474609 0.010 -1.0604
17886.841797 0.010 -1.0603
17887.207031 0.010 -1.0603
17887.572266 0.010 -1.0603
17887.939453 0.010 -1.0603
17888.306641 0.010 -1.0603
17888.671875 0.010 -1.0603
17889.037109 0.010 -1.0603
17889.404297 0.010 -1.0603
17889.771484 0.010 -1.0603
17890.136719 0.010 -1.0603
17890.501953 0.010 -1.0603
17890.869141 0.010 -1.0603
17891.236328 0.010 -1.0603
17891.601562 0.010 -1.0603
17891.966797 0.010 -1.0602
17892.333984 0.010 -1.0602
17892.701172 0.010 -1.0602
17893.066406 0.010 -1.0602
17893.431641 0.010 -1.0602
17893.798828 0.010 -1.0602
17894.166016 0.010 -1.0602
17894.531250 0.010 -1.0601
17894.896484 0.010 -1.0601
17895.263672 0.010 -1.0601
17895.630859 0.010 -1.0601
17895.996094 0.010 -1.0601
17896.361328 0.010 -1.0600
17896.728516 0.010 -1.0600
17897.095703 0.010 -1.0600
17897.460938 0.010 -1.0600
17897.826172 0.010 -1.0600
17898.193359 0.010 -1.0600
17898.560547 0.010 -1.0600
17898.925781 0.010 -1.0600
17899.291016 0.010 -1.0599
17899.658203 0.010 -1.0599
17900.025391 0.010 -1.0599
17900.390625 0.010 -1.0599
17900.755859 0.010 -1.0599
17901.123047 0.010 -1.0599
17901.490234 0.010 -1.0599
17901.855469 0.010 -1.0599
17902.220703 0.010 -1.0599
17902.587891 0.010 -1.0599
17902.955078 0.010 -1.0599
17903.320312 0.010 -1.0599
17903.685547 0.010 -1.0599
17904.052734 0.010 -1.0599
17904.419922 0.010 -1.0599
17904.785156 0.010 -1.0599
17905.150391 0.010 -1.0599
17905.517578 0.010 -1.0598
17905.884766 0.010 -1.0598
17906.250000 0.010 -1.0598
17906.615234 0.010 -1.0598
17906.982422 0.010 -1.0598
17907.349609 0.010 -1.0598
17907.714844 0.010 -1.0598
17908.080078 0.010 -1.0598
17908.447266 0.010 -1.0597
17908.814453 0.010 -1.0597
17909.179688 0.010 -1.0597
17909.544922 0.010 -1.0597
17909.912109 0.010 -1.0597
17910.279297 0.010 -1.0597
17910.644531 0.010 -1.0596
17911.009766 0.010 -1.0596
17911.376953 0.010 -1.0596
17911.744141 0.010 -1.0596
17912.109375 0.010 -1.0596
17912.474609 0.010 -1.0596
17912.841797 0.010 -1.0596
17913.208984 0.010 -1.0596
17913.574219 0.010 -1.0596
17913.939453 0.010 -1.0596
17914.306641 0.010 -1.0596
17914.673828 0.010 -1.0596
17915.039062 0.010 -1.0596
17915.404297 0.010 -1.0595
17915.771484 0.010 -1.0595
17916.138672 0.010 -1.0595
17916.503906 0.010 -1.0595
17916.869141 0.010 -1.0595
17917.236328 0.010 -1.0595
17917.603516 0.010 -1.0595
17917.968750 0.010 -1.0595
17918.333984 0.010 -1.0595
17918.701172 0.010 -1.0595
17919.068359 0.010 -1.0595
17919.433594 0.010 -1.0595
17919.798828 0.010 -1.0595
17920.166016 0.010 -1.0595
17920.533203 0.010 -1.0595
17920.898438 0.010 -1.0594
17921.263672 0.010 -1.0594
17921.630859 0.010 -1.0594
17921.998047 0.010 -1.0594
17922.363281 0.010 -1.0594
17922.728516 0.010 -1.0594
17923.095703 0.010 -1.0594
17923.462891 0.010 -1.0594
17923.828125 0.010 -1.0594
17924.193359 0.010 -1.0594
17924.560547 0.010 -1.0593
17924.927734 0.010 -1.0593
17925.292969 0.010 -1.0593
17925.658203 0.010 -1.0593
17926.025391 0.010 -1.0593
17926.392578 0.010 -1.0593
17926.757812 0.010 -1.0593
17927.123047 0.010 -1.0593
17927.490234 0.010 -1.0592
17927.857422 0.010 -1.0592
17928.222656 0.010 -1.0592
17928.587891 0.010 -1.0592
17928.955078 0.010 -1.0592
17929.322266 0.010 -1.0592
17929.687500 0.010 -1.0592
17930.052734 0.010 -1.0592
17930.419922 0.010 -1.0592
17930.787109 0.010 -1.0592
17931.152344 0.010 -1.0591
17931.517578 0.010 -1.0591
17931.884766 0.010 -1.0591
17932.251953 0.010 -1.0591
17932.617188 0.010 -1.0591
17932.982422 0.010 -1.0591
17933.349609 0.010 -1.0591
17933.716797 0.010 -1.0591
17934.082031 0.010 -1.0591
17934.447266 0.010 -1.0591
17934.814453 0.010 -1.0591
17935.181641 0.010 -1.0591
17935.546875 0.010 -1.0591
17935.912109 0.010 -1.0591
17936.279297 0.010 -1.0590
17936.646484 0.010 -1.0590
17937.011719 0.010 -1.0590
17937.376953 0.010 -1.0590
17937.744141 0.010 -1.0590
17938.111328 0.010 -1.0590
17938.476562 0.010 -1.0590
17938.841797 0.010 -1.0590
17939.208984 0.010 -1.0590
17939.576172 0.010 -1.0590
17939.941406 0.010 -1.0590
17940.306641 0.010 -1.0590
17940.673828 0.010 -1.0590
17941.041016 0.010 -1.0589
17941.406250 0.010 -1.0589
17941.771484 0.010 -1.0589
17942.138672 0.010 -1.0589
17942.505859 0.010 -1.0589
17942.871094 0.010 -1.0589
17943.236328 0.010 -1.0589
17943.603516 0.010 -1.0588
17943.970703 0.010 -1.0588
17944.335938 0.010 -1.0588
17944.701172 0.010 -1.0588
17945.068359 0.010 -1.0588
17945.435547 0.010 -1.0588
17945.800781 0.010 -1.0588
17946.166016 0.010 -1.0588
17946.533203 0.010 -1.0588
17946.900391 0.010 -1.0587
17947.265625 0.010 -1.0587
17947.630859 0.010 -1.0587
17947.998047 0.010 -1.0587
17948.365234 0.010 -1.0587
17948.730469 0.010 -1.0587
17949.095703 0.010 -1.0587
17949.462891 0.010 -1.0587
17949.830078 0.010 -1.0587
17950.195312 0.010 -1.0587
17950.560547 0.010 -1.0587
17950.927734 0.010 -1.0587
17951.294922 0.010 -1.0586
17951.660156 0.010 -1.0587
17952.025391 0.010 -1.0587
17952.392578 0.010 -1.0586
17952.759766 0.010 -1.0586
17953.125000 0.010 -1.0586
17953.490234 0.010 -1.0586
17953.857422 0.010 -1.0586
17954.224609 0.010 -1.0586
17954.589844 0.010 -1.0586
17954.955078 0.010 -1.0586
17955.322266 0.010 -1.0586
17955.689453 0.010 -1.0586
17956.054688 0.010 -1.0586
17956.419922 0.010 -1.0586
17956.787109 0.010 -1.0585
17957.154297 0.010 -1.0585
17957.519531 0.010 -1.0585
17957.884766 0.010 -1.0585
17958.251953 0.010 -1.0585
17958.619141 0.010 -1.0585
17958.984375 0.010 -1.0585
17959.349609 0.010 -1.0584
17959.716797 0.010 -1.0584
17960.083984 0.010 -1.0584
17960.449219 0.010 -1.0584
17960.814453 0.010 -1.0584
17961.181641 0.010 -1.0584
17961.548828 0.010 -1.0584
17961.914062 0.010 -1.0584
17962.279297 0.010 -1.0583
17962.646484 0.010 -1.0583
17963.013672 0.010 -1.0583
17963.378906 0.010 -1.0583
17963.744141 0.010 -1.0583
17964.111328 0.010 -1.0583
17964.478516 0.010 -1.0583
17964.843750 0.010 -1.0583
17965.208984 0.010 -1.0583
17965.576172 0.010 -1.0583
17965.943359 0.010 -1.0583
17966.308594 0.010 -1.0583
17966.673828 0.010 -1.0583
17967.041016 0.010 -1.0583
17967.408203 0.010 -1.0583
17967.773438 0.010 -1.0583
17968.138672 0.010 -1.0583
17968.505859 0.010 -1.0582
17968.873047 0.010 -1.0582
17969.238281 0.010 -1.0582
17969.603516 0.010 -1.0582
17969.970703 0.010 -1.0582
17970.337891 0.010 -1.0582
17970.703125 0.010 -1.0582
17971.068359 0.010 -1.0582
17971.435547 0.010 -1.0582
17971.802734 0.010 -1.0582
17972.167969 0.010 -1.0582
17972.533203 0.010 -1.0582
17972.900391 0.010 -1.0582
17973.267578 0.010 -1.0582
17973.632812 0.010 -1.0581
17973.998047 0.010 -1.0581
17974.365234 0.010 -1.0581
17974.732422 0.010 -1.0581
17975.097656 0.010 -1.0581
17975.462891 0.010 -1.0581
17975.830078 0.010 -1.0581
17976.197266 0.010 -1.0581
17976.562500 0.010 -1.0580
17976.927734 0.010 -1.0580
17977.294922 0.010 -1.0580
17977.662109 0.010 -1.0580
17978.027344 0.010 -1.0580
17978.392578 0.010 -1.0580
17978.759766 0.010 -1.0580
17979.126953 0.010 -1.0580
17979.492188 0.010 -1.0580
17979.857422 0.010 -1.0579
17980.224609 0.010 -1.0579
17980.591797 0.010 -1.0579
17980.957031 0.010 -1.0579
17981.322266 0.010 -1.0579
17981.689453 0.010 -1.0579
17982.056641 0.010 -1.0579
17982.421875 0.010 -1.0579
17982.787109 0.010 -1.0579
17983.154297 0.010 -1.0579
17983.521484 0.010 -1.0579
17983.886719 0.010 -1.0579
17984.251953 0.010 -1.0579
17984.619141 0.010 -1.0579
17984.986328 0.010 -1.0579
17985.351562 0.010 -1.0578
17985.716797 0.010 -1.0578
17986.083984 0.010 -1.0578
17986.451172 0.010 -1.0578
17986.816406 0.010 -1.0578
17987.181641 0.010 -1.0578
17987.548828 0.010 -1.0578
17987.916016 0.010 -1.0578
17988.281250 0.010 -1.0578
17988.646484 0.010 -1.0578
17989.013672 0.010 -1.0578
17989.380859 0.010 -1.0577
17989.746094 0.010 -1.0577
17990.111328 0.010 -1.0577
17990.478516 0.010 -1.0577
17990.845703 0.010 -1.0577
17991.210938 0.010 -1.0577
17991.576172 0.010 -1.0577
17991.943359 0.010 -1.0577
17992.310547 0.010 -1.0577
17992.675781 0.010 -1.0576
17993.041016 0.010 -1.0576
17993.408203 0.010 -1.0576
17993.775391 0.010 -1.0576
17994.140625 0.010 -1.0576
17994.505859 0.010 -1.0576
17994.873047 0.010 -1.0576
17995.240234 0.010 -1.0576
17995.605469 0.010 -1.0576
17995.970703 0.010 -1.0576
17996.337891 0.010 -1.0576
17996.705078 0.010 -1.0576
17997.070312 0.010 -1.0575
17997.435547 0.010 -1.0575
17997.802734 0.010 -1.0575
17998.169922 0.010 -1.0575
17998.535156 0.010 -1.0575
17998.900391 0.010 -1.0575
17999.267578 0.010 -1.0575
17999.634766 0.010 -1.0575
18000.000000 0.010 -1.0575
18000.365234 0.010 -1.0575
18000.732422 0.010 -1.0575
18001.099609 0.010 -1.0575
18001.464844 0.010 -1.0575
18001.830078 0.010 -1.0575
18002.197266 0.010 -1.0574
18002.564453 0.010 -1.0574
18002.929688 0.010 -1.0574
18003.294922 0.010 -1.0574
18003.662109 0.010 -1.0574
18004.029297 0.010 -1.0574
18004.394531 0.010 -1.0574
18004.759766 0.010 -1.0574
18005.126953 0.010 -1.0574
18005.494141 0.010 -1.0574
18005.859375 0.010 -1.0574
18006.224609 0.010 -1.0574
18006.591797 0.010 -1.0574
18006.958984 0.010 -1.0573
18007.324219 0.010 -1.0573
18007.689453 0.010 -1.0573
18008.056641 0.010 -1.0573
18008.423828 0.010 -1.0573
18008.789062 0.010 -1.0573
18009.154297 0.010 -1.0573
18009.521484 0.010 -1.0573
18009.888672 0.010 -1.0573
18010.253906 0.010 -1.0573
18010.619141 0.010 -1.0572
18010.986328 0.010 -1.0572
18011.353516 0.010 -1.0572
18011.718750 0.010 -1.0572
18012.083984 0.010 -1.0572
18012.451172 0.010 -1.0572
18012.818359 0.010 -1.0572
18013.183594 0.010 -1.0572
18013.548828 0.010 -1.0572
18013.916016 0.010 -1.0572
18014.283203 0.010 -1.0571
18014.648438 0.010 -1.0571
18015.013672 0.010 -1.0571
18015.380859 0.010 -1.0571
18015.748047 0.010 -1.0571
18016.113281 0.010 -1.0571
18016.478516 0.010 -1.0571
18016.845703 0.010 -1.0571
18017.212891 0.010 -1.0571
18017.578125 0.010 -1.0571
18017.943359 0.010 -1.0571
18018.310547 0.010 -1.0571
18018.677734 0.010 -1.0571
18019.042969 0.010 -1.0571
18019.408203 0.010 -1.0570
18019.775391 0.010 -1.0570
18020.142578 0.010 -1.0570
18020.507812 0.010 -1.0570
18020.873047 0.010 -1.0570
18021.240234 0.010 -1.0570
18021.607422 0.010 -1.0570
18021.972656 0.010 -1.0570
18022.337891 0.010 -1.0570
18022.705078 0.010 -1.0570
18023.072266 0.010 -1.0570
18023.437500 0.010 -1.0569
18023.802734 0.010 -1.0569
18024.169922 0.010 -1.0569
18024.537109 0.010 -1.0569
18024.902344 0.010 -1.0569
18025.267578 0.010 -1.0569
18025.634766 0.010 -1.0569
18026.001953 0.010 -1.0569
18026.367188 0.010 -1.0569
18026.732422 0.010 -1.0568
18027.099609 0.010 -1.0568
18027.466797 0.010 -1.0568
18027.832031 0.010 -1.0568
18028.197266 0.010 -1.0568
18028.564453 0.010 -1.0568
18028.931641 0.010 -1.0568
18029.296875 0.010 -1.0568
18029.662109 0.010 -1.0568
18030.029297 0.010 -1.0568
18030.396484 0.010 -1.0568
18030.761719 0.010 -1.0568
18031.126953 0.010 -1.0568
18031.494141 0.010 -1.0568
18031.861328 0.010 -1.0568
18032.226562 0.010 -1.0568
18032.591797 0.010 -1.0568
18032.958984 0.010 -1.0568
18033.326172 0.010 -1.0568
18033.691406 0.010 -1.0567
18034.056641 0.010 -1.0568
18034.423828 0.010 -1.0568
18034.791016 0.010 -1.0567
18035.156250 0.010 -1.0567
18035.521484 0.010 -1.0567
18035.888672 0.010 -1.0567
18036.255859 0.010 -1.0567
18036.621094 0.010 -1.0567
18036.986328 0.010 -1.0567
18037.353516 0.010 -1.0567
18037.720703 0.010 -1.0567
18038.085938 0.010 -1.0567
18038.451172 0.010 -1.0566
18038.818359 0.010 -1.0566
18039.185547 0.010 -1.0566
18039.550781 0.010 -1.0566
18039.916016 0.010 -1.0566
18040.283203 0.010 -1.0566
18040.650391 0.010 -1.0566
18041.015625 0.010 -1.0566
18041.380859 0.010 -1.0566
18041.748047 0.010 -1.0566
18042.115234 0.010 -1.0566
18042.480469 0.010 -1.0565
18042.845703 0.010 -1.0566
18043.212891 0.010 -1.0565
18043.580078 0.010 -1.0565
18043.945312 0.010 -1.0565
18044.310547 0.010 -1.0565
18044.677734 0.010 -1.0565
18045.044922 0.010 -1.0565
18045.410156 0.010 -1.0565
18045.775391 0.010 -1.0565
18046.142578 0.010 -1.0565
18046.509766 0.010 -1.0565
18046.875000 0.010 -1.0564
18047.240234 0.010 -1.0564
18047.607422 0.010 -1.0564
18047.974609 0.010 -1.0564
18048.339844 0.010 -1.0564
18048.705078 0.010 -1.0564
18049.072266 0.010 -1.0564
18049.439453 0.010 -1.0564
18049.804688 0.010 -1.0564
18050.169922 0.010 -1.0564
18050.537109 0.010 -1.0564
18050.904297 0.010 -1.0563
18051.269531 0.010 -1.0563
18051.634766 0.010 -1.0563
18052.001953 0.010 -1.0563
18052.369141 0.010 -1.0563
18052.734375 0.010 -1.0563
18053.099609 0.010 -1.0563
18053.466797 0.010 -1.0563
18053.833984 0.010 -1.0563
18054.199219 0.010 -1.0563
18054.564453 0.010 -1.0563
18054.931641 0.010 -1.0563
18055.298828 0.010 -1.0563
18055.664062 0.010 -1.0563
18056.029297 0.010 -1.0563
18056.396484 0.010 -1.0563
18056.763672 0.010 -1.0563
18057.128906 0.010 -1.0563
18057.494141 0.010 -1.0563
18057.861328 0.010 -1.0563
18058.228516 0.010 -1.0563
18058.593750 0.010 -1.0562
18058.958984 0.010 -1.0562
18059.326172 0.010 -1.0562
18059.693359 0.010 -1.0562
18060.058594 0.010 -1.0562
18060.423828 0.010 -1.0562
18060.791016 0.010 -1.0562
18061.158203 0.010 -1.0562
18061.523438 0.010 -1.0562
18061.888672 0.010 -1.0562
18062.255859 0.010 -1.0562
18062.623047 0.010 -1.0562
18062.988281 0.010 -1.0562
18063.353516 0.010 -1.0562
18063.720703 0.010 -1.0562
18064.087891 0.010 -1.0561
18064.453125 0.010 -1.0561
18064.818359 0.010 -1.0561
18065.185547 0.010 -1.0561
18065.552734 0.010 -1.0561
18065.917969 0.010 -1.0561
18066.283203 0.010 -1.0561
18066.650391 0.010 -1.0561
18067.017578 0.010 -1.0561
18067.382812 0.010 -1.0561
18067.748047 0.010 -1.0561
18068.115234 0.010 -1.0561
18068.482422 0.010 -1.0561
18068.847656 0.010 -1.0561
18069.212891 0.010 -1.0561
18069.580078 0.010 -1.0561
18069.947266 0.010 -1.0560
18070.312500 0.010 -1.0560
18070.677734 0.010 -1.0560
18071.044922 0.010 -1.0560
18071.412109 0.010 -1.0560
18071.777344 0.010 -1.0560
18072.142578 0.010 -1.0560
18072.509766 0.010 -1.0560
18072.876953 0.010 -1.0560
18073.242188 0.010 -1.0560
18073.607422 0.010 -1.0560
18073.974609 0.010 -1.0559
18074.341797 0.010 -1.0559
18074.707031 0.010 -1.0559
18075.072266 0.010 -1.0559
18075.439453 0.010 -1.0559
18075.806641 0.010 -1.0559
18076.171875 0.010 -1.0559
18076.537109 0.010 -1.0559
18076.904297 0.010 -1.0559
18077.271484 0.010 -1.0559
18077.636719 0.010 -1.0559
18078.001953 0.010 -1.0559
18078.369141 0.010 -1.0559
18078.736328 0.010 -1.0558
18079.101562 0.010 -1.0558
18079.466797 0.010 -1.0558
18079.833984 0.010 -1.0558
18080.201172 0.010 -1.0558
18080.566406 0.010 -1.0558
18080.931641 0.010 -1.0558
18081.298828 0.010 -1.0558
18081.666016 0.010 -1.0558
18082.031250 0.010 -1.0558
18082.396484 0.010 -1.0558
18082.763672 0.010 -1.0558
18083.130859 0.010 -1.0558
18083.496094 0.010 -1.0558
18083.861328 0.010 -1.0558
18084.228516 0.010 -1.0558
18084.595703 0.010 -1.0558
18084.960938 0.010 -1.0557
18085.326172 0.010 -1.0557
18085.693359 0.010 -1.0557
18086.060547 0.010 -1.0557
18086.425781 0.010 -1.0557
18086.791016 0.010 -1.0557
18087.158203 0.010 -1.0557
18087.525391 0.010 -1.0557
18087.890625 0.010 -1.0557
18088.255859 0.010 -1.0557
18088.623047 0.010 -1.0557
18088.990234 0.010 -1.0557
18089.355469 0.010 -1.0557
18089.720703 0.010 -1.0556
18090.087891 0.010 -1.0556
18090.455078 0.010 -1.0556
18090.820312 0.010 -1.0556
18091.185547 0.010 -1.0556
18091.552734 0.010 -1.0556
18091.919922 0.010 -1.0556
18092.285156 0.010 -1.0556
18092.650391 0.010 -1.0556
18093.017578 0.010 -1.0556
18093.384766 0.010 -1.0556
18093.750000 0.010 -1.0556
18094.115234 0.010 -1.0555
18094.482422 0.010 -1.0555
18094.849609 0.010 -1.0555
18095.214844 0.010 -1.0555
18095.580078 0.010 -1.0555
18095.947266 0.010 -1.0555
18096.314453 0.010 -1.0555
18096.679688 0.010 -1.0555
18097.044922 0.010 -1.0555
18097.412109 0.010 -1.0555
18097.779297 0.010 -1.0555
18098.144531 0.010 -1.0555
18098.509766 0.010 -1.0554
18098.876953 0.010 -1.0555
18099.244141 0.010 -1.0554
18099.609375 0.010 -1.0554
18099.974609 0.010 -1.0554
18100.341797 0.010 -1.0554
18100.708984 0.010 -1.0554
18101.074219 0.010 -1.0554
18101.439453 0.010 -1.0554
18101.806641 0.010 -1.0554
