* Measurement data measured by REW V5.19
* Source: ?ио??? (Umik-1  Gain: 18dB  , MICROPHONE (?б┬??), L, volume: 0.530
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Oct 12, 2021 10:59:11 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 87.4 dB
* Note: focus_l
* Measurement: L
* Smoothing: Variable
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
16272.583008 84.406 -45.7451
16272.949219 84.406 -45.9385
16273.315430 84.406 -46.1318
16273.681641 84.405 -46.3252
16274.047852 84.405 -46.5186
16274.414062 84.405 -46.7119
16274.780273 84.404 -46.9053
16275.146484 84.404 -47.0986
16275.512695 84.404 -47.2920
16275.878906 84.403 -47.4854
16276.245117 84.403 -47.6787
16276.611328 84.403 -47.8721
16276.977539 84.402 -48.0645
16277.343750 84.402 -48.2568
16277.709961 84.402 -48.4492
16278.076172 84.401 -48.6416
16278.442383 84.401 -48.8340
16278.808594 84.401 -49.0264
16279.174805 84.400 -49.2188
16279.541016 84.400 -49.4111
16279.907227 84.400 -49.6035
16280.273438 84.400 -49.7959
16280.639648 84.399 -49.9883
16281.005859 84.399 -50.1807
16281.372070 84.399 -50.3730
16281.738281 84.398 -50.5654
16282.104492 84.398 -50.7578
16282.470703 84.398 -50.9502
16282.836914 84.397 -51.1426
16283.203125 84.397 -51.3350
16283.569336 84.397 -51.5273
16283.935547 84.396 -51.7197
16284.301758 84.396 -51.9121
16284.667969 84.396 -52.1045
16285.034180 84.395 -52.2969
16285.400391 84.395 -52.4893
16285.766602 84.395 -52.6807
16286.132812 84.394 -52.8721
16286.499023 84.394 -53.0635
16286.865234 84.394 -53.2549
16287.231445 84.393 -53.4463
16287.597656 84.393 -53.6377
16287.963867 84.393 -53.8291
16288.330078 84.392 -54.0205
16288.696289 84.392 -54.2119
16289.062500 84.392 -54.4033
16289.428711 84.391 -54.5947
16289.794922 84.391 -54.7861
16290.161133 84.391 -54.9775
16290.527344 84.390 -55.1689
16290.893555 84.390 -55.3604
16291.259766 84.390 -55.5518
16291.625977 84.389 -55.7432
16291.992188 84.389 -55.9346
16292.358398 84.389 -56.1260
16292.724609 84.388 -56.3174
16293.090820 84.388 -56.5088
16293.457031 84.388 -56.7002
16293.823242 84.387 -56.8916
16294.189453 84.387 -57.0820
16294.555664 84.387 -57.2725
16294.921875 84.387 -57.4629
16295.288086 84.386 -57.6533
16295.654297 84.386 -57.8438
16296.020508 84.386 -58.0342
16296.386719 84.385 -58.2246
16296.752930 84.385 -58.4150
16297.119141 84.385 -58.6055
16297.485352 84.384 -58.7959
16297.851562 84.384 -58.9863
16298.217773 84.384 -59.1768
16298.583984 84.383 -59.3672
16298.950195 84.383 -59.5576
16299.316406 84.383 -59.7480
16299.682617 84.382 -59.9385
16300.048828 84.382 -60.1289
16300.415039 84.382 -60.3193
16300.781250 84.381 -60.5098
16301.147461 84.381 -60.7002
16301.513672 84.381 -60.8906
16301.879883 84.380 -61.0811
16302.246094 84.380 -61.2715
16302.612305 84.380 -61.4619
16302.978516 84.379 -61.6514
16303.344727 84.379 -61.8408
16303.710938 84.379 -62.0303
16304.077148 84.378 -62.2197
16304.443359 84.378 -62.4092
16304.809570 84.378 -62.5986
16305.175781 84.377 -62.7881
16305.541992 84.377 -62.9775
16305.908203 84.377 -63.1670
16306.274414 84.377 -63.3564
16306.640625 84.376 -63.5459
16307.006836 84.376 -63.7354
16307.373047 84.376 -63.9248
16307.739258 84.375 -64.1143
16308.105469 84.375 -64.3037
16308.471680 84.375 -64.4932
16308.837891 84.374 -64.6826
16309.204102 84.374 -64.8721
16309.570312 84.374 -65.0615
16309.936523 84.373 -65.2510
16310.302734 84.373 -65.4404
16310.668945 84.373 -65.6299
16311.035156 84.372 -65.8193
16311.401367 84.372 -66.0078
16311.767578 84.372 -66.1963
16312.133789 84.371 -66.3848
16312.500000 84.371 -66.5732
16312.866211 84.371 -66.7617
16313.232422 84.370 -66.9502
16313.598633 84.370 -67.1387
16313.964844 84.370 -67.3271
16314.331055 84.369 -67.5156
16314.697266 84.369 -67.7041
16315.063477 84.369 -67.8926
16315.429688 84.368 -68.0811
16315.795898 84.368 -68.2695
16316.162109 84.368 -68.4580
16316.528320 84.368 -68.6465
16316.894531 84.367 -68.8350
16317.260742 84.367 -69.0234
16317.626953 84.367 -69.2119
16317.993164 84.366 -69.4004
16318.359375 84.366 -69.5889
16318.725586 84.366 -69.7773
16319.091797 84.365 -69.9658
16319.458008 84.365 -70.1543
16319.824219 84.365 -70.3428
16320.190430 84.364 -70.5303
16320.556641 84.364 -70.7178
16320.922852 84.364 -70.9053
16321.289062 84.363 -71.0928
16321.655273 84.363 -71.2803
16322.021484 84.363 -71.4678
16322.387695 84.362 -71.6553
16322.753906 84.362 -71.8428
16323.120117 84.362 -72.0303
16323.486328 84.361 -72.2178
16323.852539 84.361 -72.4053
16324.218750 84.361 -72.5928
16324.584961 84.361 -72.7803
16324.951172 84.360 -72.9678
16325.317383 84.360 -73.1553
16325.683594 84.360 -73.3428
16326.049805 84.359 -73.5303
16326.416016 84.359 -73.7178
16326.782227 84.359 -73.9053
16327.148438 84.358 -74.0928
16327.514648 84.358 -74.2803
16327.880859 84.358 -74.4678
16328.247070 84.357 -74.6553
16328.613281 84.357 -74.8428
16328.979492 84.357 -75.0293
16329.345703 84.356 -75.2158
16329.711914 84.356 -75.4023
16330.078125 84.356 -75.5889
16330.444336 84.355 -75.7754
16330.810547 84.355 -75.9619
16331.176758 84.355 -76.1484
16331.542969 84.354 -76.3350
16331.909180 84.354 -76.5215
16332.275391 84.354 -76.7080
16332.641602 84.354 -76.8945
16333.007812 84.353 -77.0811
16333.374023 84.353 -77.2676
16333.740234 84.353 -77.4541
16334.106445 84.352 -77.6406
16334.472656 84.352 -77.8271
16334.838867 84.352 -78.0137
16335.205078 84.351 -78.2002
16335.571289 84.351 -78.3867
16335.937500 84.351 -78.5732
16336.303711 84.350 -78.7598
16336.669922 84.350 -78.9463
16337.036133 84.350 -79.1328
16337.402344 84.349 -79.3184
16337.768555 84.349 -79.5039
16338.134766 84.349 -79.6895
16338.500977 84.348 -79.8750
16338.867188 84.348 -80.0605
16339.233398 84.348 -80.2461
16339.599609 84.347 -80.4316
16339.965820 84.347 -80.6172
16340.332031 84.347 -80.8027
16340.698242 84.347 -80.9883
16341.064453 84.346 -81.1738
16341.430664 84.346 -81.3594
16341.796875 84.346 -81.5449
16342.163086 84.345 -81.7305
16342.529297 84.345 -81.9160
16342.895508 84.345 -82.1016
16343.261719 84.344 -82.2871
16343.627930 84.344 -82.4727
16343.994141 84.344 -82.6582
16344.360352 84.343 -82.8438
16344.726562 84.343 -83.0293
16345.092773 84.343 -83.2148
16345.458984 84.342 -83.4004
16345.825195 84.342 -83.5859
16346.191406 84.342 -83.7705
16346.557617 84.341 -83.9551
16346.923828 84.341 -84.1396
16347.290039 84.341 -84.3242
16347.656250 84.341 -84.5088
16348.022461 84.340 -84.6934
16348.388672 84.340 -84.8779
16348.754883 84.340 -85.0625
16349.121094 84.339 -85.2471
16349.487305 84.339 -85.4316
16349.853516 84.339 -85.6162
16350.219727 84.338 -85.8008
16350.585938 84.338 -85.9854
16350.952148 84.338 -86.1699
16351.318359 84.337 -86.3545
16351.684570 84.337 -86.5391
16352.050781 84.337 -86.7236
16352.416992 84.336 -86.9082
16352.783203 84.336 -87.0928
16353.149414 84.336 -87.2773
16353.515625 84.335 -87.4619
16353.881836 84.335 -87.6465
16354.248047 84.335 -87.8311
16354.614258 84.335 -88.0156
16354.980469 84.334 -88.1992
16355.346680 84.334 -88.3828
16355.712891 84.334 -88.5664
16356.079102 84.333 -88.7500
16356.445312 84.333 -88.9336
16356.811523 84.333 -89.1172
16357.177734 84.332 -89.3008
16357.543945 84.332 -89.4844
16357.910156 84.332 -89.6680
16358.276367 84.331 -89.8516
16358.642578 84.331 -90.0352
16359.008789 84.331 -90.2188
16359.375000 84.330 -90.4023
16359.741211 84.330 -90.5859
16360.107422 84.330 -90.7695
16360.473633 84.330 -90.9531
16360.839844 84.329 -91.1367
16361.206055 84.329 -91.3203
16361.572266 84.329 -91.5039
16361.938477 84.328 -91.6875
16362.304688 84.328 -91.8711
16362.670898 84.328 -92.0547
16363.037109 84.327 -92.2383
16363.403320 84.327 -92.4209
16363.769531 84.327 -92.6035
16364.135742 84.326 -92.7861
16364.501953 84.326 -92.9688
16364.868164 84.326 -93.1514
16365.234375 84.325 -93.3340
16365.600586 84.325 -93.5166
16365.966797 84.325 -93.6992
16366.333008 84.325 -93.8818
16366.699219 84.324 -94.0645
16367.065430 84.324 -94.2471
16367.431641 84.324 -94.4297
16367.797852 84.323 -94.6123
16368.164062 84.323 -94.7949
16368.530273 84.323 -94.9775
16368.896484 84.322 -95.1602
16369.262695 84.322 -95.3428
16369.628906 84.322 -95.5254
16369.995117 84.321 -95.7080
16370.361328 84.321 -95.8906
16370.727539 84.321 -96.0732
16371.093750 84.320 -96.2559
16371.459961 84.320 -96.4385
16371.826172 84.320 -96.6211
16372.192383 84.320 -96.8027
16372.558594 84.319 -96.9844
16372.924805 84.319 -97.1660
16373.291016 84.319 -97.3477
16373.657227 84.318 -97.5293
16374.023438 84.318 -97.7109
16374.389648 84.318 -97.8926
16374.755859 84.317 -98.0742
16375.122070 84.317 -98.2559
16375.488281 84.317 -98.4375
16375.854492 84.316 -98.6191
16376.220703 84.316 -98.8008
16376.586914 84.316 -98.9824
16376.953125 84.315 -99.1641
16377.319336 84.315 -99.3457
16377.685547 84.315 -99.5273
16378.051758 84.315 -99.7090
16378.417969 84.314 -99.8906
16378.784180 84.314 -100.0723
16379.150391 84.314 -100.2539
16379.516602 84.313 -100.4355
16379.882812 84.313 -100.6172
16380.249023 84.313 -100.7988
16380.615234 84.312 -100.9795
16380.981445 84.312 -101.1602
16381.347656 84.312 -101.3408
16381.713867 84.311 -101.5215
16382.080078 84.311 -101.7021
16382.446289 84.311 -101.8828
16382.812500 84.311 -102.0635
16383.178711 84.310 -102.2441
16383.544922 84.310 -102.4248
16383.911133 84.310 -102.6055
16384.277344 84.309 -102.7861
16384.643555 84.309 -102.9668
16385.009766 84.309 -103.1475
16385.375977 84.308 -103.3271
16385.742188 84.308 -103.5088
16386.108398 84.308 -103.6895
16386.474609 84.307 -103.8701
16386.840820 84.307 -104.0498
16387.207031 84.307 -104.2314
16387.573242 84.307 -104.4121
16387.939453 84.306 -104.5928
16388.305664 84.306 -104.7725
16388.671875 84.306 -104.9541
16389.038086 84.305 -105.1348
16389.404297 84.305 -105.3145
16389.770508 84.305 -105.4932
16390.136719 84.304 -105.6738
16390.502930 84.304 -105.8535
16390.869141 84.304 -106.0332
16391.235352 84.303 -106.2119
16391.601562 84.303 -106.3926
16391.967773 84.303 -106.5723
16392.333984 84.302 -106.7520
16392.700195 84.302 -106.9307
16393.066406 84.302 -107.1113
16393.432617 84.302 -107.2910
16393.798828 84.301 -107.4707
16394.165039 84.301 -107.6494
16394.531250 84.301 -107.8301
16394.897461 84.300 -108.0098
16395.263672 84.300 -108.1895
16395.629883 84.300 -108.3682
16395.996094 84.299 -108.5488
16396.362305 84.299 -108.7285
16396.728516 84.299 -108.9082
16397.094727 84.298 -109.0869
16397.460938 84.298 -109.2676
16397.827148 84.298 -109.4463
16398.193359 84.298 -109.6250
16398.559570 84.297 -109.8027
16398.925781 84.297 -109.9824
16399.291992 84.297 -110.1611
16399.658203 84.296 -110.3398
16400.024414 84.296 -110.5176
16400.390625 84.296 -110.6973
16400.756836 84.295 -110.8760
16401.123047 84.295 -111.0547
16401.489258 84.295 -111.2324
16401.855469 84.294 -111.4121
16402.221680 84.294 -111.5908
16402.587891 84.294 -111.7695
16402.954102 84.294 -111.9473
16403.320312 84.293 -112.1270
16403.686523 84.293 -112.3057
16404.052734 84.293 -112.4844
16404.418945 84.292 -112.6621
16404.785156 84.292 -112.8418
16405.151367 84.292 -113.0205
16405.517578 84.291 -113.1992
16405.883789 84.291 -113.3770
16406.250000 84.291 -113.5566
16406.616211 84.291 -113.7344
16406.982422 84.290 -113.9121
16407.348633 84.290 -114.0889
16407.714844 84.290 -114.2676
16408.081055 84.289 -114.4453
16408.447266 84.289 -114.6230
16408.813477 84.289 -114.7998
16409.179688 84.288 -114.9785
16409.545898 84.288 -115.1562
16409.912109 84.288 -115.3340
16410.278320 84.287 -115.5107
16410.644531 84.287 -115.6895
16411.010742 84.287 -115.8672
16411.376953 84.287 -116.0449
16411.743164 84.286 -116.2217
16412.109375 84.286 -116.4004
16412.475586 84.286 -116.5781
16412.841797 84.285 -116.7559
16413.208008 84.285 -116.9326
16413.574219 84.285 -117.1113
16413.940430 84.284 -117.2891
16414.306641 84.284 -117.4668
16414.672852 84.284 -117.6436
16415.039062 84.283 -117.8223
16415.405273 84.283 -117.9990
16415.771484 84.283 -118.1758
16416.137695 84.283 -118.3516
16416.503906 84.282 -118.5293
16416.870117 84.282 -118.7061
16417.236328 84.282 -118.8828
16417.602539 84.281 -119.0586
16417.968750 84.281 -119.2363
16418.334961 84.281 -119.4131
16418.701172 84.280 -119.5898
16419.067383 84.280 -119.7656
16419.433594 84.280 -119.9434
16419.799805 84.280 -120.1201
16420.166016 84.279 -120.2969
16420.532227 84.279 -120.4727
16420.898438 84.279 -120.6504
16421.264648 84.278 -120.8271
16421.630859 84.278 -121.0039
16421.997070 84.278 -121.1807
16422.363281 84.277 -121.3574
16422.729492 84.277 -121.5342
16423.095703 84.277 -121.7109
16423.461914 84.277 -121.8877
16423.828125 84.276 -122.0635
16424.194336 84.276 -122.2393
16424.560547 84.276 -122.4150
16424.926758 84.275 -122.5908
16425.292969 84.275 -122.7666
16425.659180 84.275 -122.9424
16426.025391 84.274 -123.1182
16426.391602 84.274 -123.2939
16426.757812 84.274 -123.4697
16427.124023 84.273 -123.6455
16427.490234 84.273 -123.8213
16427.856445 84.273 -123.9971
16428.222656 84.273 -124.1729
16428.588867 84.272 -124.3486
16428.955078 84.272 -124.5244
16429.321289 84.272 -124.7002
16429.687500 84.271 -124.8760
16430.053711 84.271 -125.0518
16430.419922 84.271 -125.2275
16430.786133 84.270 -125.4033
16431.152344 84.270 -125.5791
16431.518555 84.270 -125.7549
16431.884766 84.270 -125.9307
16432.250977 84.269 -126.1064
16432.617188 84.269 -126.2812
16432.983398 84.269 -126.4561
16433.349609 84.268 -126.6309
16433.715820 84.268 -126.8057
16434.082031 84.268 -126.9805
16434.448242 84.267 -127.1553
16434.814453 84.267 -127.3301
16435.180664 84.267 -127.5049
16435.546875 84.267 -127.6797
16435.913086 84.266 -127.8545
16436.279297 84.266 -128.0293
16436.645508 84.266 -128.2041
16437.011719 84.265 -128.3789
16437.377930 84.265 -128.5537
16437.744141 84.265 -128.7285
16438.110352 84.264 -128.9033
16438.476562 84.264 -129.0781
16438.842773 84.264 -129.2529
16439.208984 84.264 -129.4277
16439.575195 84.263 -129.6025
16439.941406 84.263 -129.7773
16440.307617 84.263 -129.9521
16440.673828 84.262 -130.1270
16441.040039 84.262 -130.3008
16441.406250 84.262 -130.4746
16441.772461 84.261 -130.6484
16442.138672 84.261 -130.8223
16442.504883 84.261 -130.9961
16442.871094 84.261 -131.1699
16443.237305 84.260 -131.3438
16443.603516 84.260 -131.5176
16443.969727 84.260 -131.6914
16444.335938 84.259 -131.8652
16444.702148 84.259 -132.0391
16445.068359 84.259 -132.2129
16445.434570 84.258 -132.3867
16445.800781 84.258 -132.5605
16446.166992 84.258 -132.7344
16446.533203 84.258 -132.9082
16446.899414 84.257 -133.0820
16447.265625 84.257 -133.2559
16447.631836 84.257 -133.4297
16447.998047 84.256 -133.6035
16448.364258 84.256 -133.7773
16448.730469 84.256 -133.9512
16449.096680 84.255 -134.1250
16449.462891 84.255 -134.2988
16449.829102 84.255 -134.4717
16450.195312 84.255 -134.6445
16450.561523 84.254 -134.8184
16450.927734 84.254 -134.9902
16451.293945 84.254 -135.1631
16451.660156 84.253 -135.3359
16452.026367 84.253 -135.5098
16452.392578 84.253 -135.6816
16452.758789 84.252 -135.8545
16453.125000 84.252 -136.0273
16453.491211 84.252 -136.2012
16453.857422 84.252 -136.3730
16454.223633 84.251 -136.5459
16454.589844 84.251 -136.7188
16454.956055 84.251 -136.8926
16455.322266 84.250 -137.0645
16455.688477 84.250 -137.2373
16456.054688 84.250 -137.4102
16456.420898 84.249 -137.5840
16456.787109 84.249 -137.7559
16457.153320 84.249 -137.9287
16457.519531 84.249 -138.1016
16457.885742 84.248 -138.2754
16458.251953 84.248 -138.4473
16458.618164 84.248 -138.6191
16458.984375 84.247 -138.7910
16459.350586 84.247 -138.9639
16459.716797 84.247 -139.1348
16460.083008 84.246 -139.3066
16460.449219 84.246 -139.4785
16460.815430 84.246 -139.6514
16461.181641 84.246 -139.8223
16461.547852 84.245 -139.9941
16461.914062 84.245 -140.1660
16462.280273 84.245 -140.3389
16462.646484 84.244 -140.5098
16463.012695 84.244 -140.6816
16463.378906 84.244 -140.8535
16463.745117 84.244 -141.0264
16464.111328 84.243 -141.1973
16464.477539 84.243 -141.3691
16464.843750 84.243 -141.5410
16465.209961 84.242 -141.7139
16465.576172 84.242 -141.8848
16465.942383 84.242 -142.0566
16466.308594 84.241 -142.2285
16466.674805 84.241 -142.4014
16467.041016 84.241 -142.5713
16467.407227 84.241 -142.7422
16467.773438 84.240 -142.9131
16468.139648 84.240 -143.0850
16468.505859 84.240 -143.2549
16468.872070 84.239 -143.4258
16469.238281 84.239 -143.5967
16469.604492 84.239 -143.7686
16469.970703 84.238 -143.9385
16470.336914 84.238 -144.1094
16470.703125 84.238 -144.2803
16471.069336 84.238 -144.4521
16471.435547 84.237 -144.6221
16471.801758 84.237 -144.7920
16472.167969 84.237 -144.9639
16472.534180 84.236 -145.1357
16472.900391 84.236 -145.3057
16473.266602 84.236 -145.4756
16473.632812 84.236 -145.6475
16473.999023 84.235 -145.8193
16474.365234 84.235 -145.9893
16474.731445 84.235 -146.1592
16475.097656 84.234 -146.3311
16475.463867 84.234 -146.5029
16475.830078 84.234 -146.6719
16476.196289 84.233 -146.8408
16476.562500 84.233 -147.0117
16476.928711 84.233 -147.1816
16477.294922 84.233 -147.3516
16477.661133 84.232 -147.5205
16478.027344 84.232 -147.6914
16478.393555 84.232 -147.8613
16478.759766 84.231 -148.0312
16479.125977 84.231 -148.2002
16479.492188 84.231 -148.3711
16479.858398 84.231 -148.5410
16480.224609 84.230 -148.7109
16480.590820 84.230 -148.8799
16480.957031 84.230 -149.0508
16481.323242 84.229 -149.2207
16481.689453 84.229 -149.3906
16482.055664 84.229 -149.5596
16482.421875 84.228 -149.7305
16482.788086 84.228 -149.9004
16483.154297 84.228 -150.0703
16483.520508 84.228 -150.2393
16483.886719 84.227 -150.4102
16484.252930 84.227 -150.5791
16484.619141 84.227 -150.7480
16484.985352 84.226 -150.9160
16485.351562 84.226 -151.0859
16485.717773 84.226 -151.2549
16486.083984 84.226 -151.4238
16486.450195 84.225 -151.5918
16486.816406 84.225 -151.7617
16487.182617 84.225 -151.9307
16487.548828 84.224 -152.0996
16487.915039 84.224 -152.2676
16488.281250 84.224 -152.4375
16488.647461 84.223 -152.6064
16489.013672 84.223 -152.7754
16489.379883 84.223 -152.9434
16489.746094 84.223 -153.1133
16490.112305 84.222 -153.2822
16490.478516 84.222 -153.4512
16490.844727 84.222 -153.6191
16491.210938 84.221 -153.7891
16491.577148 84.221 -153.9580
16491.943359 84.221 -154.1270
16492.309570 84.221 -154.2949
16492.675781 84.220 -154.4648
16493.041992 84.220 -154.6328
16493.408203 84.220 -154.8008
16493.774414 84.219 -154.9678
16494.140625 84.219 -155.1367
16494.506836 84.219 -155.3047
16494.873047 84.218 -155.4727
16495.239258 84.218 -155.6396
16495.605469 84.218 -155.8086
16495.971680 84.218 -155.9766
16496.337891 84.217 -156.1445
16496.704102 84.217 -156.3115
16497.070312 84.217 -156.4805
16497.436523 84.216 -156.6484
16497.802734 84.216 -156.8164
16498.168945 84.216 -156.9834
16498.535156 84.216 -157.1523
16498.901367 84.215 -157.3203
16499.267578 84.215 -157.4883
16499.633789 84.215 -157.6553
16500.000000 84.214 -157.8242
16500.366211 84.214 -157.9922
16500.732422 84.214 -158.1602
16501.098633 84.214 -158.3271
16501.464844 84.213 -158.4961
16501.831055 84.213 -158.6631
16502.197266 84.213 -158.8301
16502.563477 84.212 -158.9961
16502.929688 84.212 -159.1641
16503.295898 84.212 -159.3311
16503.662109 84.212 -159.4980
16504.028320 84.211 -159.6641
16504.394531 84.211 -159.8320
16504.760742 84.211 -159.9990
16505.126953 84.210 -160.1660
16505.493164 84.210 -160.3320
16505.859375 84.210 -160.5000
16506.225586 84.209 -160.6670
16506.591797 84.209 -160.8340
16506.958008 84.209 -161.0000
16507.324219 84.209 -161.1680
16507.690430 84.208 -161.3350
16508.056641 84.208 -161.5020
16508.422852 84.208 -161.6680
16508.789062 84.207 -161.8359
16509.155273 84.207 -162.0029
16509.521484 84.207 -162.1699
16509.887695 84.207 -162.3359
16510.253906 84.206 -162.5029
16510.620117 84.206 -162.6689
16510.986328 84.206 -162.8350
16511.352539 84.205 -163.0000
16511.718750 84.205 -163.1670
16512.084961 84.205 -163.3330
16512.451172 84.205 -163.4990
16512.817383 84.204 -163.6641
16513.183594 84.204 -163.8311
16513.549805 84.204 -163.9971
16513.916016 84.203 -164.1631
16514.282227 84.203 -164.3281
16514.648438 84.203 -164.4951
16515.014648 84.203 -164.6611
16515.380859 84.202 -164.8271
16515.747070 84.202 -164.9922
16516.113281 84.202 -165.1592
16516.479492 84.201 -165.3252
16516.845703 84.201 -165.4912
16517.211914 84.201 -165.6572
16517.578125 84.201 -165.8232
16517.944336 84.200 -165.9893
16518.310547 84.200 -166.1553
16518.676758 84.200 -166.3213
16519.042969 84.199 -166.4863
16519.409180 84.199 -166.6514
16519.775391 84.199 -166.8164
16520.141602 84.199 -166.9814
16520.507812 84.198 -167.1465
16520.874023 84.198 -167.3115
16521.240234 84.198 -167.4766
16521.606445 84.197 -167.6416
16521.972656 84.197 -167.8066
16522.338867 84.197 -167.9717
16522.705078 84.197 -168.1367
16523.071289 84.196 -168.3018
16523.437500 84.196 -168.4668
16523.803711 84.196 -168.6318
16524.169922 84.195 -168.7969
16524.536133 84.195 -168.9619
16524.902344 84.195 -169.1270
16525.268555 84.194 -169.2920
16525.634766 84.194 -169.4570
16526.000977 84.194 -169.6221
16526.367188 84.194 -169.7871
16526.733398 84.193 -169.9521
16527.099609 84.193 -170.1172
16527.465820 84.193 -170.2822
16527.832031 84.192 -170.4463
16528.198242 84.192 -170.6104
16528.564453 84.192 -170.7744
16528.930664 84.192 -170.9385
16529.296875 84.191 -171.1025
16529.663086 84.191 -171.2666
16530.029297 84.191 -171.4307
16530.395508 84.190 -171.5947
16530.761719 84.190 -171.7588
16531.127930 84.190 -171.9229
16531.494141 84.190 -172.0869
16531.860352 84.189 -172.2510
16532.226562 84.189 -172.4150
16532.592773 84.189 -172.5791
16532.958984 84.188 -172.7432
16533.325195 84.188 -172.9072
16533.691406 84.188 -173.0713
16534.057617 84.188 -173.2354
16534.423828 84.187 -173.3994
16534.790039 84.187 -173.5635
16535.156250 84.187 -173.7275
16535.522461 84.186 -173.8916
16535.888672 84.186 -174.0557
16536.254883 84.186 -174.2188
16536.621094 84.186 -174.3818
16536.987305 84.185 -174.5449
16537.353516 84.185 -174.7080
16537.719727 84.185 -174.8711
16538.085938 84.185 -175.0342
16538.452148 84.184 -175.1973
16538.818359 84.184 -175.3604
16539.184570 84.184 -175.5234
16539.550781 84.183 -175.6865
16539.916992 84.183 -175.8496
16540.283203 84.183 -176.0127
16540.649414 84.183 -176.1758
16541.015625 84.182 -176.3389
16541.381836 84.182 -176.5020
16541.748047 84.182 -176.6650
16542.114258 84.181 -176.8281
16542.480469 84.181 -176.9912
16542.846680 84.181 -177.1543
16543.212891 84.181 -177.3174
16543.579102 84.180 -177.4805
16543.945312 84.180 -177.6436
16544.311523 84.180 -177.8066
16544.677734 84.179 -177.9697
16545.043945 84.179 -178.1318
16545.410156 84.179 -178.2939
16545.776367 84.179 -178.4561
16546.142578 84.178 -178.6182
16546.508789 84.178 -178.7803
16546.875000 84.178 -178.9424
16547.241211 84.177 -179.1045
16547.607422 84.177 -179.2666
16547.973633 84.177 -179.4287
16548.339844 84.177 -179.5908
16548.706055 84.176 -179.7529
16549.072266 84.176 -179.9150
16549.438477 84.176 179.9229
16549.804688 84.175 179.7607
16550.170898 84.175 179.5977
16550.537109 84.175 179.4365
16550.903320 84.175 179.2744
16551.269531 84.174 179.1123
16551.635742 84.174 178.9492
16552.001953 84.174 178.7881
16552.368164 84.173 178.6260
16552.734375 84.173 178.4639
16553.100586 84.173 178.3008
16553.466797 84.173 178.1396
16553.833008 84.172 177.9785
16554.199219 84.172 177.8174
16554.565430 84.172 177.6553
16554.931641 84.171 177.4951
16555.297852 84.171 177.3340
16555.664062 84.171 177.1729
16556.030273 84.171 177.0107
16556.396484 84.170 176.8506
16556.762695 84.170 176.6895
16557.128906 84.170 176.5283
16557.495117 84.170 176.3662
16557.861328 84.169 176.2061
16558.227539 84.169 176.0449
16558.593750 84.169 175.8838
16558.959961 84.168 175.7217
16559.326172 84.168 175.5615
16559.692383 84.168 175.4004
16560.058594 84.168 175.2393
16560.424805 84.167 175.0771
16560.791016 84.167 174.9170
16561.157227 84.167 174.7559
16561.523438 84.166 174.5947
16561.889648 84.166 174.4326
16562.255859 84.166 174.2734
16562.622070 84.166 174.1133
16562.988281 84.165 173.9531
16563.354492 84.165 173.7920
16563.720703 84.165 173.6328
16564.086914 84.164 173.4727
16564.453125 84.164 173.3125
16564.819336 84.164 173.1514
16565.185547 84.164 172.9922
16565.551758 84.163 172.8320
16565.917969 84.163 172.6719
16566.284180 84.163 172.5107
16566.650391 84.162 172.3516
16567.016602 84.162 172.1914
16567.382812 84.162 172.0312
16567.749023 84.162 171.8701
16568.115234 84.161 171.7109
16568.481445 84.161 171.5508
16568.847656 84.161 171.3906
16569.213867 84.161 171.2295
16569.580078 84.160 171.0703
16569.946289 84.160 170.9102
16570.312500 84.160 170.7500
16570.678711 84.159 170.5889
16571.044922 84.159 170.4307
16571.411133 84.159 170.2715
16571.777344 84.159 170.1123
16572.143555 84.158 169.9521
16572.509766 84.158 169.7939
16572.875977 84.158 169.6348
16573.242188 84.157 169.4756
16573.608398 84.157 169.3154
16573.974609 84.157 169.1572
16574.340820 84.157 168.9990
16574.707031 84.156 168.8389
16575.073242 84.156 168.6787
16575.439453 84.156 168.5205
16575.805664 84.156 168.3623
16576.171875 84.155 168.2021
16576.538086 84.155 168.0420
16576.904297 84.155 167.8838
16577.270508 84.154 167.7256
16577.636719 84.154 167.5654
16578.002930 84.154 167.4053
16578.369141 84.154 167.2471
16578.735352 84.153 167.0889
16579.101562 84.153 166.9287
16579.467773 84.153 166.7695
16579.833984 84.152 166.6113
16580.200195 84.152 166.4541
16580.566406 84.152 166.2949
16580.932617 84.152 166.1367
16581.298828 84.151 165.9785
16581.665039 84.151 165.8213
16582.031250 84.151 165.6621
16582.397461 84.151 165.5039
16582.763672 84.150 165.3457
16583.129883 84.150 165.1885
16583.496094 84.150 165.0293
16583.862305 84.149 164.8711
16584.228516 84.149 164.7129
16584.594727 84.149 164.5557
16584.960938 84.149 164.3965
16585.327148 84.148 164.2383
16585.693359 84.148 164.0801
16586.059570 84.148 163.9229
16586.425781 84.147 163.7637
16586.791992 84.147 163.6055
16587.158203 84.147 163.4473
16587.524414 84.147 163.2900
16587.890625 84.146 163.1309
16588.256836 84.146 162.9727
16588.623047 84.146 162.8154
16588.989258 84.146 162.6592
